tweet.id,tweet.user.username,tweet.date,tweet.lang,tweet.rawContent,label,score
1635132562384502786,wakemeupb4umomo,2023-03-13 04:15:56+00:00,en,Cannot believe that Jamie Lee Curtis won over Stephanie Hsu for best supporting actress…,positive,0.5182969570159912
1635130073182535681,NotsoLost,2023-03-13 04:06:03+00:00,en,I did pick Jamie lee Curtis to win supporting actress in @korkedbats Oscar picks tonight (I didn't know she's never won!) BUT I'm gonna be real- it should've been angela bassett for BPWF #AcademyAwards,neutral,0.4968399405479431
1757984327822868808,Shopify,2024-02-15 04:25:00+00:00,en,"Ready to boost your business? Sign up for a free trial with Shopify and start your journey today.  Shopify’s Smart Order Routing is a powerful tool that helps you optimize your fulfillment process, reduce shipping costs, and deliver products faster to your customers.",positive,0.916295051574707
1635124269683445760,autostraddle,2023-03-13 03:42:59+00:00,en,Congratulations to “Everything Everywhere All At Once” — it just made #Oscars history as the first film with an explicitly gay female main character to win Best Picture.  https://t.co/7i2Q9LhIlm,positive,0.9763087630271912
1635148048103014400,agape4tweets,2023-03-13 05:17:28+00:00,en,"@amyklobuchar @jamieleecurtis Happy at the destructive path your party is pushing this nation into? Pure evil on your part, if I may be truthful",negative,0.943225622177124
1635149392738131969,cocoabriel,2023-03-13 05:22:49+00:00,en,"This broke my heart. Jamie Lee Curtis was INCREDIBLE so I think we can all agree how deserving she was of this, but that doesn’t take away how incredible Angela was and it would’ve meant a lot to see a woman of color win. I was rooting for her.",positive,0.6617953181266785
1635164105828077568,earnestviewer,2023-03-13 06:21:17+00:00,en,"You are never past your prime, Michelle Yeoh!!! Go Michelle &amp; Jamie Lee Curtis!!!",positive,0.9114605188369751
1635166367149326336,foundfamilies,2023-03-13 06:30:16+00:00,en,jamie lee curtis haters leave my house Immediately,negative,0.7820088267326355
1761056092031721981,educationgadfly,2024-02-23 15:51:05+00:00,en,What happens when federal ESSER funds run out? Find out on the latest episode of the Education Gadfly Show podcast.   Listen now. https://t.co/Ll96HlD6OK,neutral,0.924294650554657
1635158720182353921,BrojaDawg,2023-03-13 05:59:53+00:00,en,The Academy valued putting the feather in the cap of Jamie Lee Curtis's career over Angela Bassett's career. These white actors and actresses need to address this  controversial decision. Because it looks like he Academy met their minority quota with two Asian winners.,neutral,0.7007642388343811
