tweet.id,tweet.user.username,tweet.date,tweet.lang,tweet.rawContent,label,score
1226734056504561664,tinpatintin,2020-02-10 05:06:05+00:00,en,Award season sweep by Joaquin Phoenix ugghhh I LOVE ONE MAN !,positive,0.9828401207923889
1226736199232106497,asetimarte,2020-02-10 05:14:36+00:00,en,Joaquin Phoenix's Oscars speech in full: 'We feel entitled to artificially inseminate a cow and steal her baby' https://t.co/m0G1FQNoKj,neutral,0.5290192365646362
1226748952067952640,ronconc0la,2020-02-10 06:05:16+00:00,en,Joaquin Phoenix warms my heart so bad😭😭,positive,0.9762409329414368
1226761801066524674,S1dhantDas,2020-02-10 06:56:20+00:00,en,No surprises right? #JoaquinPhoenix had it since #Joker hit the theater! Elegant show of class by #ToddPhillips  as well. #Oscar2020,positive,0.961451530456543
1226746030370123776,J_AERIAL,2020-02-10 05:53:40+00:00,en,Joaquin Phoenix wins Best Actor for playing a phenomenal Joker/Arthur. Unfortunately Leo didn’t get the W for his preformance in Once Upon a Time for going up against Joker and unfortunately for him 2x that Pitt’s acting overshadowed Leo’s.,positive,0.479824036359787
1226754032988934144,_mykas,2020-02-10 06:25:28+00:00,en,Not even mad that Joaquin Phoenix won Best Lead Actor. His acting was the only memorable thing from the film. 👍,positive,0.9484583139419556
1226736971525054465,cindyyy_lou,2020-02-10 05:17:40+00:00,en,Joaquin Phoenix is that guy 🙌🏽🙌🏽🙌🏽#EndSpeciesism,positive,0.9058937430381775
1226738748781670401,DestroyeD_13,2020-02-10 05:24:44+00:00,en,Finally!!! What a moment! What a guy! What a performances! What a life! #JoaquinPhoenix #BestActorInALeadingRole #Oscar2020,positive,0.9763739109039307
1226747219207831553,Bly_Leo,2020-02-10 05:58:23+00:00,en,So so happy for #JoaquinPhoenix He deserves the #Oscars,positive,0.9887937903404236
1226741976638377984,AndyTighe42,2020-02-10 05:37:33+00:00,en,Joaquin Phoenix. You deserved it. But GIVE IT A REST. JESUS CHRIST. 🙄,negative,0.468883752822876
1226723427945345026,peta,2020-02-10 04:23:51+00:00,en,JAW DROP.  Sending a HUGE congratulations to #vegan Joaquin Phoenix for winning Best Actor!  Joaquin has dedicated his life to ending speciesism and that speech was proof that he is never afraid to speak up for ALL beings. #Joker #Oscars #EndSpeciesism  https://t.co/FUJ6xPfSjD,positive,0.976675271987915
1226742335540625409,ConnieKindsfath,2020-02-10 05:38:59+00:00,en,Joaquin Phoenix Rallies for ‘Fight Against Injustice’ in Best Actor Oscar Speech https://t.co/Xa7TE9IzDD via @RollingStone,neutral,0.7276915311813354
1226746566242783232,GoGeekGirl,2020-02-10 05:55:47+00:00,en,"Joaquin Phoenix Thanks Oscar Crowd for ‘Second Chance’: ‘I’ve Been Selfish, I’ve Been Cruel’ https://t.co/XJ3Xl1qQB6",neutral,0.5521686673164368
1226737662113013761,jminsdimples,2020-02-10 05:20:24+00:00,en,every1 on a high for Parasite &amp; ofc deservedly...here i'm so happy Joaquin Phoenix finally won the Oscar he prob deserved for like 90% of his roles...he was robbed so many times before😭,positive,0.9565098881721497
1226750141056503810,Sai_Vishal,2020-02-10 06:10:00+00:00,en,@Pun_Starr But he was more deserving than Joaquin Phoenix.,neutral,0.5415131449699402
1226750763000614913,indielondon,2020-02-10 06:12:28+00:00,en,#Oscars 2020: #Parasite makes history with best film win - https://t.co/TVKzKo8vaI #ParasiteMovie #JoaquinPhoenix #BradPitt #LauraDern #ReneeZellweger #rogerdeakins @ArkhamComedy,positive,0.9198967814445496
1226734889841483776,FeatherstoneInk,2020-02-10 05:09:24+00:00,en,Joaquin Phoenix's Oscars speech in full... worth a read #auspol https://t.co/KhdYiZl2o8,positive,0.8263995051383972
1226740264338968577,dreaminhogvarts,2020-02-10 05:30:45+00:00,en,Joaquin Phoenix is the change we need in this world. #Oscars https://t.co/wTkaRWoVSm,positive,0.9466696381568909
1226771590253305856,greggyw,2020-02-10 07:35:14+00:00,en,Oscars was brilliant!! Joaquin Phoenix well deserved for best actor!! #Oscars2020 #TheOscars,positive,0.986286461353302
1226735512821673984,ChaseAvior,2020-02-10 05:11:52+00:00,en,"Earthlings ➡️ https://t.co/Sufp9cLJI6 ""Dominion"" ➡️ https://t.co/YxThKYxT5R  #JoaquinPhoenix #Joker https://t.co/aNSHzzkHQi",neutral,0.8319084048271179
1226740484359499777,jasperfastest,2020-02-10 05:31:37+00:00,en,"Say what you want about Joker, its score was absolutely fantastic and Joaquin Phoenix put on one of the best preferences I have ever seen in a film or any kind of entertainment period. His speech was also beautiful 10/10 the callback to River made me cry",positive,0.9801862239837646
1226743300880646146,waffohs,2020-02-10 05:42:49+00:00,en,"I see so much pain in Joaquin Phoenix. His eyes say a lot, but I thank him for using his words for the higher good of humanity and Earth.",negative,0.5356377959251404
1226735366335389698,LittleUrchin666,2020-02-10 05:11:17+00:00,en,Joaquin Phoenix talking about his brother River and his voice was trembling. 😭😭 #Oscar2020 https://t.co/nNHt8m1O7K,neutral,0.5255957841873169
1226734162679230464,ricgallegos,2020-02-10 05:06:30+00:00,en,Run to the rescue with love and peace will follow...   Joaquin Phoenix quoting his brother  #academyawards2020,positive,0.7182537317276001
1226734416883568641,GMA,2020-02-10 05:07:31+00:00,en,"Actor Joaquin Phoenix emotionally accepts the Oscar for Best Actor for the film ""Joker.""  #Oscars https://t.co/xGC9pL3oKw https://t.co/iZq1iBSiCe",positive,0.7699482440948486
1226765373644693504,xaviguix,2020-02-10 07:10:31+00:00,en,Congratulations to Joaquin Phoenix on his first #Oscar win for Best Actor for his performance in #Joker. https://t.co/oFvxMwAuQJ,positive,0.9672391414642334
1226743172266627072,sangita_patel,2020-02-10 05:42:18+00:00,en,This speech...”Not when we cancel each other out for past mistakes” ~ Joaquin Phoenix,neutral,0.7354243993759155
1226753024208580608,Ciaress,2020-02-10 06:21:27+00:00,en,“When we use love and compassion as our guiding principles...  we are at our best as human beings.”   ~ Joaquin Phoenix,positive,0.9361085295677185
1226754477966802949,EpicAnimalQuest,2020-02-10 06:27:14+00:00,en,Joaquin Phoenix wins the Best Actor Oscar for his incredible performance in the movie Joker and delivers epic acceptance speech. Using this spotlight to bring attention the animal rights is a huge step forward for the movement. 💚👊🙏  https://t.co/70a8xTc1QF,positive,0.9798122644424438
1226745775427870721,yakkety_yak_art,2020-02-10 05:52:39+00:00,en,@peta Joaquin Phoenix is a great actor and a great man. Don’t associate your nasty kill shelter sponsoring selves with this man’s message.,negative,0.7612225413322449
1226764483273641984,NikitaSavagaon,2020-02-10 07:06:59+00:00,en,Joaquin Phoenix&gt;&gt;&gt;&gt;&gt; Brilliant speech. Best use of fame and acclaim I've seen. #Oscars,positive,0.9826986789703369
1226743820097736704,JoyElisee,2020-02-10 05:44:53+00:00,en,"Joaquin Phoenix is the complete opposite of Joker. He addressed issues about gender inequality, LGBT rights, animal rights, and POC representation. He despise patriarchy and capitalism. He even acknowledged being part of the problem and owned his mistakes. #Oscars2020",negative,0.7598398923873901
1226715827149295618,TheAcademy,2020-02-10 03:53:39+00:00,en,A few words from a winner… #Oscars https://t.co/4ocpOTrLdP,positive,0.8237898945808411
1226766455556976640,J_McD_,2020-02-10 07:14:49+00:00,en,River must be looking on and feeling very proud of his brother tonight. Using his platform to shine a light on the real truth we all need to hear. #timeforchange #oscars #joaquinphoenix https://t.co/rBIyOIClgt,positive,0.9364602565765381
1226767977548320768,CSchveninger,2020-02-10 07:20:52+00:00,en,Speechless #JoaquinPhoenix #Oscars2020,positive,0.7749541401863098
1226738231565111296,SantaInc,2020-02-10 05:22:40+00:00,en,"Me, when Joaquin Phoenix shifted into milk: #Oscars #Oscars2020 https://t.co/ZqwKOmWrFc",neutral,0.7303737998008728
1226760921906806784,Propertylagos1,2020-02-10 06:52:50+00:00,en,"Making the best of a situation, regardless of the circumstances, is all the motivation you need to break limits this week!  #MondayMotivaton #NoToABSCBNShutDown #JoaquinPhoenix #alfatihah https://t.co/XtR2CGjNOY",positive,0.9427460432052612
1226733526298628096,InsideSoCalENT,2020-02-10 05:03:58+00:00,en,"‘Parasite’ makes history as Best Picture at the Academy Awards, while Joaquin Phoenix and Renee Zellweger take top acting honors https://t.co/e3inzStNGm",positive,0.929279088973999
1226740761422712832,MarvellW_Miles,2020-02-10 05:32:43+00:00,en,"“When we help each other to grow, when we educate each other, when we guide each other toward redemption. That is the best of humanity.” - Joaquin Phoenix  #Oscars  #Oscar2020 https://t.co/l01boMjPBc",positive,0.9123563766479492
1226768015494176768,Gfunkmooney,2020-02-10 07:21:01+00:00,en,"Every award Joaquin Phoenix has won he has followed it up with a genuine, heartfelt, powerful speech. And it hasn’t been the same one trotted out every time. Incredible. #Oscars2020  #JoaquinPhoenix",positive,0.9739583730697632
1226761605767139328,FindsACure,2020-02-10 06:55:33+00:00,en,"Thank you, #JoaquinPhoenix for using your platform during #BestActor acceptance speech at the #Oscars to continue the discussion about #AnimalRIGHTS.   #wfpb #vegan #plantbased #activist #AnimalLovers #compassion #CrueltyFree #StopAnimalAbuse @IDAUSA @PETA",positive,0.9329109191894531
1226732608123371522,ImSTS10,2020-02-10 05:00:20+00:00,en,#OscarAwards   One more deserving winner last night after Parasite. #JoaquinPhoenix https://t.co/elh5JpSJhU,positive,0.9623143672943115
1226770376316686336,smvijay_srk,2020-02-10 07:30:24+00:00,en,Unpopular opinion:This is how one should use one of the biggest stage with millions of viewership.  Thanking all those associated with you is fine. But mean it to them in person. Use the stage to send a message and make this world a better place!  #JoaquinPhoenix #Oscars,positive,0.8572870492935181
1226751895647244288,el_si_212,2020-02-10 06:16:58+00:00,en,"So wonderful to see Joaquin Phoenix, speak from his heart. Love it! 😭🤗",positive,0.9890088438987732
1226777473364451328,ningyoh,2020-02-10 07:58:36+00:00,en,I genuinely thought joaquin phoenix was dead,negative,0.5460385680198669
1226777654617157632,himangshumehsai,2020-02-10 07:59:19+00:00,en,"In d wake of d rising concerns over mental health, its indeed a happy moment dat Joaquin Phoenix has won d best actor at #Oscar for his terrific performance as a person who's subjected to unequal pay, lack of care &amp; attention, severe trauma, in short, JOKER 🤡  ATTENTION please! https://t.co/9opLkGHQfY",positive,0.9138339161872864
1226759190674362368,lbabyak7,2020-02-10 06:45:57+00:00,en,"@AndrewFeinberg @DevinCow Joaquin Phoenix is absolutely right, humans are assholes!",negative,0.8721286654472351
1226769633568579584,RobFinnertyUSA,2020-02-10 07:27:27+00:00,en,"Joaquin Phoenix is now the second person to win an Oscar for playing the Joker. Heath Ledger posthumously won Best Supporting Actor in 2009 for playing the Joker in ""The Dark Knight."" @10NewsWTSP #Oscar2020",positive,0.7914581298828125
1226746862461308929,isurabhipandey,2020-02-10 05:56:58+00:00,en,"Since our desi stars are so obsessed in copying the firangs, might as well display some SPINE and talk sense! #JoaquinPhoenix  #OscarAwards",neutral,0.5839039087295532
1226774475640856576,yrfavteapartner,2020-02-10 07:46:42+00:00,en,"«When we use love and compassion as our guiding principals, we can create systems of change. Not when we cancel each other out for past mistakes, but when we guide each other to grow, for redemption, that is the best of humanity»  — Joaquin Phoenix https://t.co/iS7rl0c78x",positive,0.7807220816612244
1226760541454110720,SinsTalisman,2020-02-10 06:51:19+00:00,en,"Joaquin Phoenix Wins Best Actor Oscar for ‘Joker,’ Sweeping Awards Season in the Process #UI  https://t.co/BtvQdeqqnW",positive,0.7629911303520203
1226733893375664130,Easy2Sayy,2020-02-10 05:05:26+00:00,en,Todd Phillips waiting for a shout out from Joaquin Phoenix in his speech. #TheOscars https://t.co/clnrMVRE9z,neutral,0.7234799861907959
1226764792410435584,cinechittha,2020-02-10 07:08:13+00:00,en,The Oscar for Best Actor in a Leading Role goes to Joaquin Phoenix for ‘JOKER’  #JoaquinPhoenix #JokerMovie #Oscars #AcademyAwards https://t.co/i0uTqkyMOo,positive,0.7490213513374329
1226738813373964289,depadassler81,2020-02-10 05:24:59+00:00,en,My joker🤡💣🔪#bestactor #joaquinphoenix #jokerlovers #jokersmile #jokerworld #jokermovie #Joker #jokerlover #jokerart #joaquinphoenixjoker https://t.co/dIlnPyPPQo,positive,0.8709010481834412
1226746486379073536,MikeTrujilloOne,2020-02-10 05:55:28+00:00,en,"“When we support each other, not when we cancel each other out for past mistakes, but when we help each other grow. When we educate each other. When we guide each other toward redemption, that is the best of humanity” ~ Joaquin Phoenix  2020 Oscars https://t.co/km6GFh2ywT",positive,0.816093921661377
1226736977216540672,jay_listen,2020-02-10 05:17:41+00:00,en,"As expected, Joaquin Phoenix won the #Oscar for best actor for  #Joker and delivered a hot mess of a speech that might be genius, complete with cows? No one knows. Maybe these guys, in this interview with him: https://t.co/iRZMas5YoH #JoaquinPhoenix #JokerMovie #Oscars https://t.co/uAgp44Gfid",positive,0.7637887001037598
1226773447654682624,RealEmirHan,2020-02-10 07:42:36+00:00,en,"“I’ve always had a hard time. You go, ‘Maybe it is going to be a bad experience’ or ‘Maybe I’ll feel just hollow afterwards.’ That’s okay. Because I know I have meaning in other parts of my life. And that’s really what sustains me. I enjoy it. I love my life.”   Joaquin Phoenix https://t.co/WrvZ0fNDgc",positive,0.6254902482032776
1226740057488289793,JavierChvrches,2020-02-10 05:29:56+00:00,en,Congratulations to Joaquin Phoenix and @jokermovie For the achievements Much deserved Happy❤️ #Oscars #JoaquinPhoenix https://t.co/hpSAkgcu0w,positive,0.9869005084037781
1226744308885262336,VinayMitta,2020-02-10 05:46:49+00:00,en,Two incredible performances playing one complex character. Congratulations to Joaquin Phoenix on winning the Best Actor #Oscars years after Heath Ledger posthumously won it for The Dark Knight.,positive,0.9724360704421997
1226766321607696384,TakasugisButt,2020-02-10 07:14:17+00:00,en,now everytime i see a pic of joaquin phoenix i feel guilty and shallow af,negative,0.8756251335144043
1226741536315998209,Th3wond3rkid,2020-02-10 05:35:48+00:00,en,"I'm so ecstatic right now that I can't even express myself. #JoaquinPhoenix has won our hearts with his acting for such a brilliant portrayal of our beloved character, his speech on humanity, love and compassion. A true legend ❤️😍 #Joker #BestActor #AcademyAwards @jokermovie https://t.co/AIkl4f4Nyu",positive,0.988187849521637
1226734643216551937,Jason_Boyer_36,2020-02-10 05:08:25+00:00,en,"Joaquin Phoenix won the best actor, which we are not surprised. I’m shocked that @ParasiteMovie won for the best picture. #TheOscars #academyawards2020 #OscarSunday #Oscar #Filmmaking #filmmaker #actorslife #filmmakers",neutral,0.3870168924331665
1226736580523515905,SpottlessMarxx,2020-02-10 05:16:07+00:00,en,"#JoaquinPhoenix just delivered the true State of The Union Address on the #Oscars  As scary as it was, how refreshing to hear the truth! Thank you Joker!",positive,0.8953964710235596
1226749766853386240,PhoenixWo1f,2020-02-10 06:08:30+00:00,en,@CandiaMcCullou2 I know! I wish I'd been like #JoaquinPhoenix &amp; gone #Vegan at 3 years old! He's my hero &amp; I'm so pleased he got his #Oscar His speech was amazing so many people will listen to him even more now he's won that!  #Joker  #Oscars  #Oscars2020 https://t.co/Zidhd1Xxub,positive,0.9754105806350708
1226746598425792512,Crosarionews,2020-02-10 05:55:55+00:00,en,In my opinion the BEST speech of the night. #JoaquinPhoenix,positive,0.9759252071380615
1226773735073550336,LittleNinjaUK,2020-02-10 07:43:45+00:00,en,"@XRLondon @XRSlough @XRWandsworth @XRFamilies @GreeningPutney @The_10000 @XRMerton @McEnteeFergal @XRGuildford @BrigadeReading ""Human beings at our best are so creative and inventive, and we can create, develop and implement systems of change that are beneficial to all sentient beings and the environment."" Joaquin Phoenix https://t.co/oZtbxXBMD7 #ClimateCrisis #Ecocide #AirPollution #NO2idling",neutral,0.8018378615379333
1226741662518595585,redheartreact,2020-02-10 05:36:18+00:00,en,Happy for Joaquin Phoenix winning best actor and Parasite taking all of the awards,positive,0.9822283387184143
1226742277290086400,imamsanjayaa,2020-02-10 05:38:45+00:00,en,"Joaquin Phoenix, i knew it!",positive,0.799811601638794
1226774587335204864,jaker9591,2020-02-10 07:47:08+00:00,en,I'm so happy for Joaquin Phoenix man I was sure he was gonna get snubbed by the academy for being too much of a meme,positive,0.5022969841957092
1226749936559120384,BekahTweetz,2020-02-10 06:09:11+00:00,en,"For the sanctity of Heath Ledger, why did you give Joaquin Phoenix an Oscar for Best Actor in Joker... 🤦🏾‍♀️",negative,0.7072731256484985
1226736056256483328,ChatsworthPatch,2020-02-10 05:14:02+00:00,en,Joaquin Phoenix Finally Wins The Best Actor Oscar https://t.co/ubWLpQxrEF,positive,0.88420170545578
1226736758206889989,betelgbgbgeuse,2020-02-10 05:16:49+00:00,en,This is worth seeing! mad respect for Joaquin Phoenix now!!! check out his speech!!! #Oscar2020 #Joker #compassion #humanity #unity  https://t.co/kKAFekicxS,positive,0.9777326583862305
1226737438510534661,sailurmars,2020-02-10 05:19:31+00:00,en,joaquin phoenix is so soft and you guys are JERKS,neutral,0.4096386730670929
1226753860032614400,sada9481265214,2020-02-10 06:24:46+00:00,en,"#Joker JoaquinPhoenix's mesmerizing performance will stay fresh&amp;keep reminding that one has forgotten to wear a smile-Believably,laughter's a potent therapy to stay healthy &amp;well-Nothing's real&amp;one gifted with sense of humor can mock downs with laughter-He has taught us to Laugh!",positive,0.9461811184883118
1226751335384612864,FlaxmanHugo,2020-02-10 06:14:44+00:00,en,I think it was marvellous to see so much respect given for a foreign language film at the #oscars but would it have hurt to have had a translator on hand?  I couldn't understand a word Joaquin Phoenix was saying! #joker,positive,0.8313279747962952
1226757733547831296,dylanjackstoned,2020-02-10 06:40:10+00:00,en,My guy Joaquin Phoenix been a roll with these speeches.,positive,0.8793781399726868
1226756322357436416,Zenfucius,2020-02-10 06:34:33+00:00,en,"I did not watch &amp; have no idea if the rest of his speech was good, but this quote is great!  (also congrats to Joaquin Phoenix, you deserved that award!)",positive,0.8896502256393433
1226738062782234626,ViraKarshan,2020-02-10 05:22:00+00:00,en,Deserved #Oscars #Joker #JoaquinPhoenix,positive,0.7760109305381775
1226740392365740033,ForceOfGaia,2020-02-10 05:31:15+00:00,en,Joaquin Phoenix’s #Oscars speech is everything. 😀🌏👏 https://t.co/z9NSRVnj3o,positive,0.9790126085281372
1226738273772376065,NewlyTradingCom,2020-02-10 05:22:50+00:00,en,DISCOVER THE MOST COMPREHENSIVE BRAIN ENHANCEMENT SUPPLEMENTS Save 50% on your first order  Discount Code: RS67212 https://t.co/6RHusTlO6Z  #SundayMotivation #supplements #neuroscience #biohacking  #BradPitt #Eminem #Joaquin_Phoenix #Joaquin #JaneFonda,positive,0.6825674772262573
1226763326409105410,nuriaq,2020-02-10 07:02:23+00:00,en,"🤡🃏💚Best #oscars acceptance speech by #JoaquinPhoenix #JokerMovie:  But human beings at our best are so creative and inventive, and we can create, develop and implement systems of change that are beneficial to all sentient beings and the environment. https://t.co/BkaaTzl6t8",positive,0.921732485294342
1226744618286534656,VeganInsight,2020-02-10 05:48:03+00:00,en,Joaquin Phoenix Condems Dairy Industry In 'Best Actor' Oscars Speech https://t.co/d8rnGxX5Cp,neutral,0.6951544284820557
1226752160563712000,TheYungCritic,2020-02-10 06:18:01+00:00,en,"Chucky was happy for Joaquin Phoenix, he likes that Joaquin likes dogs and also cows n shit, good night for chucky https://t.co/Dqy9HxeY3D",positive,0.9596058130264282
1226765104974192640,vaantelevision,2020-02-10 07:09:27+00:00,en,Joaquin Phoenix wins Oscar for Actor in a Leading Role in JOKER  #oscars #oscars2020 #joker #joaquinPhoenix #oscarawards #oscar2020 #oscar https://t.co/IcmSWJ6rHI,positive,0.8195119500160217
1198192597300371457,chowluru,2019-11-23 10:52:31+00:00,en,"I saw the #JokerMovie 3 days back still it is haunting me. It is such an intense psychological action film I am sure it will touch (bleed) ur heart. The mssg 'Villains are not born, they r made by families &amp; society' is well planned, crafted and executed by Dir  Todd Philips",positive,0.7100297808647156
1226737450212450306,BatTurds,2020-02-10 05:19:34+00:00,en,@WajahatAli Right after he congratulates Arizona and Martha McSally for Joaquin Phoenix’s Best Actor win!,positive,0.6234237551689148
1226748072958533637,WorkMoneyFun,2020-02-10 06:01:47+00:00,en,"'Joker' Movie Review: Joaquin Phoenix's Joker Is Indeed Wild - Rolling Stone https://t.co/dK09G2phOw, see more https://t.co/34scZVJc8q",neutral,0.7557104825973511
1226737344868384768,JohnRayhan,2020-02-10 05:19:09+00:00,en,"One iconic character, two legends and two Oscars. #JoaquinPhoenix #HeathLedger #Jocker",positive,0.9107788801193237
1226740485944799234,celspi,2020-02-10 05:31:38+00:00,en,"I’m glad I don’t drink coffee and I only drink Almond milk. A heartfelt and eloquent speech, Joaquin Phoenix. #Oscars",positive,0.9385856986045837
1226736354211446784,suni7kumar,2020-02-10 05:15:13+00:00,en,finally he got it..😍😍🤗🤗 you get what you fuckin deserve..🙏🙏 congratulations to #JoaquinPhoenix on his first #Oscar win for Best Actor for his performance in #Joker.. #BestActor #Oscars  #Oscar2020 https://t.co/SbkN0EeI0T,positive,0.9821584224700928
1226767923353505792,getchanoodlewet,2020-02-10 07:20:39+00:00,en,I’m late to the party but god I love Joaquin Phoenix?? Standing on stage on front of his peers &amp; millions of TV viewers discussing the cruelty of dairy ♥️♥️♥️,positive,0.888438880443573
1226743362415251457,JSPSriram,2020-02-10 05:43:04+00:00,en,His speech 👏👏  #JoaquinPhoenix #Oscar #Joker #Oscars2020,positive,0.9293365478515625
1226756219450249216,dbpostnews,2020-02-10 06:34:09+00:00,en,"#Oscar2020/ #Parasite becomes first non-English best film, #JoaquinPhoenix, #ReneeZellweger win top awards  https://t.co/XuirKQYzSE",positive,0.9158408045768738
1226738929166012416,KaranPa72891036,2020-02-10 05:25:27+00:00,en,WELL DESERVED  #JoaquinPhoenix #Oscars #Oscars2020,positive,0.9653613567352295
1226759837276680192,Mantra_Labs,2020-02-10 06:48:31+00:00,en,Put on a happy face no matter what!  #MondayMotivation #Oscar2020 #Oscars #JoaquinPhoenix #academyawards2020 #Joker #Monday #MantraLabs https://t.co/63kpm8mRWq,positive,0.9569104313850403
1226775488468746240,BRYCEGIBSON7,2020-02-10 07:50:43+00:00,en,#JoaquínPhoenix takes  the #BestActor award at #Oscars2020 https://t.co/cJnKPDPouM #Oscars #OscarsSoWhite #OscarsSoMale #OscarsLIVE #showbiz #entertainment #celebrity #Hollywood #filmnews,positive,0.7866567373275757
1226742731424165894,Christi79494602,2020-02-10 05:40:33+00:00,en,Joaquin Phoenix should be prescribed an antidepressant. Actors should stop taking themselves so seriously. You don’t have to ‘use your platform’. Just Act. Go spend your money on a great life &amp; count your blessings. Quietly. To yourself. Before we all tune out. #Oscars2020,negative,0.48363903164863586
1226773418613194752,aamir__khan18,2020-02-10 07:42:30+00:00,en,Heath Ledger will be feeling so proud of Joaquin Phoenix #Oscar2020,positive,0.8999677896499634
1226738607622361088,WarriorPastry,2020-02-10 05:24:10+00:00,en,"Joaquin Phoenix speech was so sick that I had to look up his zodiac sign- it turns out, we are compatible as fuck!",positive,0.7427042722702026
