tweet.id,tweet.user.username,tweet.date,tweet.lang,tweet.rawContent,label,score
1099918402603364352,pense_LOL,2019-02-25 06:25:57+00:00,en,Regina King Finally Won Her Oscar And It’s About Darn Time https://t.co/JTCLyC2CCL https://t.co/nMdWKN3mJm,positive,0.9024813175201416
1099835620380340225,NextBestPicture,2019-02-25 00:57:00+00:00,en,Here are the winners from the 91st Academy Awards (UPDATED)   #Oscars #Oscars2019 #AcademyAwards #OscarSunday #Roma #BlackPanther #GreenBook #TheFavourite #ViceMovie #BlacKkKlansman #AStarIsBorn #BohemianRhapsody #FilmTwitter https://t.co/zbz0CwBmVp,positive,0.5727789402008057
1099924983663468545,torresimagery,2019-02-25 06:52:06+00:00,en,She deserves it Congratulations Regina King   #oscars2019 #OSCARS  #Oscars2019,positive,0.9735602736473083
1099914355150389248,bluntemly,2019-02-25 06:09:52+00:00,en,perhaps the only good thing to come out of this mess of award season was amy adams and regina king friendship i think https://t.co/gRdn9OhHdn,positive,0.7251735329627991
1099929739509317632,dailydot,2019-02-25 07:11:00+00:00,en,"Chris Evans helped Regina King up the stairs at the Oscars, and everyone loved it: https://t.co/03Xc9ZBGLi https://t.co/9NBnu9rNvK",positive,0.9778076410293579
1099897455460659200,RecklessSpaGoat,2019-02-25 05:02:43+00:00,en,Regina King came UP boondocks to the Oscars. Wow.,positive,0.9121415019035339
1099845443758911489,guardianfilm,2019-02-25 01:36:02+00:00,en,Regina King wins Oscar for best supporting actress for If Beale Street Could Talk https://t.co/iUaz0J6fac,positive,0.7437827587127686
1099927766361755650,heyy_triss,2019-02-25 07:03:09+00:00,en,snaps for @ReginaKing,neutral,0.7239308953285217
1099907747359981568,JasmineCEllis,2019-02-25 05:43:36+00:00,en,I love how Regina King wins a freaking Oscar and  somehow the nearest bearded white man becomes a trending topic. I would do wonderful terrible biblical things to that man but still it’s the principal.,positive,0.393854558467865
1758280027932860597,futurecaucus,2024-02-16 00:00:00+00:00,en,"Millennial Action Project is now Future Caucus. Our mission is bigger than one generation.  Future Caucus is for Gen Z, millennial, and future generations of lawmakers who aim to transcend polarization and govern effectively.   Join us: https://t.co/NqaZwd0NZE",positive,0.8084405660629272
1099906993735770112,tatayqatar2022,2019-02-25 05:40:37+00:00,en,@Oprah @ReginaKing Please where is your promise I received your donation 500.000$ certificate on my name Messai B After this the guy told to send him 400 hundred $for the registration in your foundation its crinal guy or your secretary My kerry,neutral,0.6471244096755981
1099909427518418944,OutThereGma,2019-02-25 05:50:17+00:00,en,@_SJPeace_ @ReginaKing Great movie. And great job of acting!,positive,0.9784749746322632
1099916087653818370,ambermlynn,2019-02-25 06:16:45+00:00,en,Favorite #Oscars Moments 2019 *Queen's epic opening number *Rami Malek's Best Actor Speech *Into The Spiderverse speech &amp; minority children saying Spiderman looks like me. I cried *Period winning best documentary. Heck Yeah *Regina King Winning Best Supporting Actress,positive,0.9794381856918335
1099898082332938240,cpl1985,2019-02-25 05:05:12+00:00,en,I'm so happy @ReginaKing won. #Oscars,positive,0.9872296452522278
1099912175014035458,Nat_fou67,2019-02-25 06:01:12+00:00,en,Whoever says they don't like @ReginaKing I'm gonna kick their asses right now... 💖💗💞,negative,0.5297660231590271
1099941672035672064,CFingerbottom,2019-02-25 07:58:25+00:00,en,@MonicaCrowley @ReginaKing Yes. Thanks god. Thanks for this award while sitting idly by while pediatric cancer runs amuck.,positive,0.9061381816864014
1099942014265774083,CihleM_19,2019-02-25 07:59:46+00:00,en,@Variety @ReginaKing This just bought tears to my eyes ❤️❤️❤️ I love her and her humbleness,positive,0.9845976829528809
1099900990789054464,Lss63Lori,2019-02-25 05:16:46+00:00,en,"@Oprah @ReginaKing I’m sorry, I’m still unclear how If Beale Street Could Talk did not get a best pic nom.  I was blown away by the beauty of that movie.  Moved me to tears.  #robbed",positive,0.758244514465332
1099900652442939392,oracle_jonesss,2019-02-25 05:15:25+00:00,en,"omg! &amp; Thank You to @ChrisEvans aka Captain America, for being such a gentleman to help @ReginaKing walk up them stairs!. just 😭😭😭 No. Words. Congrats 👏🏽😭👍🏽❤️🇺🇸 #thisisamerica #oscars2019 #bestbyfar 👍",positive,0.983972430229187
1099908800436260864,dreambuildsucce,2019-02-25 05:47:47+00:00,en,"One more reason you need to start and keep going. Congratulations Regina King wins supporting actress Oscar for 'Beale Street' 🏆 It was the first Oscar for King, 48, who… https://t.co/kD1v8UQ8ze",positive,0.9713311195373535
1099901301083774979,rSark,2019-02-25 05:18:00+00:00,en,Regina King  Ruth E. Carter  Hannah Beachler  Alfonso Cuaron  Spike Lee  Olivia Coleman  Mahershala Ali  Let's celebrate these fabulous wins!  #Oscars2019,positive,0.9738616943359375
1099924832630816768,MiMzV,2019-02-25 06:51:30+00:00,en,"My girls won at the #Oscars  Regina King &amp; Olivia Coleman, long overdue and well deserved ❤",positive,0.9874106049537659
1099900806420226048,GMA,2019-02-25 05:16:02+00:00,en,oh hey there 👋 @ChrisEvans https://t.co/AMJGyrA63g https://t.co/L3ISxomzEK,positive,0.6235672235488892
1099916782507311104,properstrangers,2019-02-25 06:19:31+00:00,en,"well it’s not that bad, i was rooting for olivia and mahershala and i’m so happy for regina king and i’m kinda happy for rami malek too i don’t mind",positive,0.966995894908905
1099911975843258368,BeautyBlueCare,2019-02-25 06:00:25+00:00,en,@tnwhiskeywoman 😍😍😍Velvet suits colorfully are beautiful:Gentlemen and so is Winner👑Queen Regina King.🙏❤️,positive,0.9802260398864746
1099911977353310208,HerbaMinor,2019-02-25 06:00:25+00:00,en,"Rami Malek, Olivia Colman, Regina King and Mahershala Ali pose in the press room during #Oscars2019 at Hollywood and Highland on February 24, 2019 in Hollywood, California.  (Photo by Jeff Kravitz/FilmMagic) https://t.co/I2UJQ5waq1",neutral,0.8291622400283813
1099930310685454336,Julia_Blaise,2019-02-25 07:13:16+00:00,en,#Oscars: Regina King wins Best Supporting Actress https://t.co/kVYeuGwaNy,positive,0.868289589881897
1099911089771311105,SaltLakeFilmSoc,2019-02-25 05:56:53+00:00,en,"-ROMA = 3 awards! Best Director, Best Foreign Language Film, &amp; Best Cinematography -Regina King (IF BEALE STREET COULD TALK) and Olivia Colman (THE FAVOURITE) both won acting awards for films that are now playing at Broadway.  #Oscars https://t.co/wyU4f3tIYy",positive,0.9667943716049194
1099899169576226816,PAReports,2019-02-25 05:09:31+00:00,en,@Essence @ImAngelaBassett @ImAngelaBassett @JLo @ReginaKing BEST DRESSED OF THE NIGHT! @GMA @LaraSpencer @RobinRoberts,positive,0.9450607895851135
1099927522991620096,scooterjam,2019-02-25 07:02:11+00:00,en,"#Oscars Great wins at the Oscars Rami, Olivia C 🇬🇧 , Regina king (in 7 seconds on Netflix she's even better  and Lady GaGa - what a talent  History made",positive,0.9844613671302795
1099933797343285248,JustWannaBeMe23,2019-02-25 07:27:07+00:00,en,"I'm so happy and proud of Regina King, this win is so over due. *happy tears* #Oscars #ifbealestreetcouldtalk #ReginaKing #BestSupportingActress https://t.co/ZOkpiSAipF",positive,0.9867108464241028
1099910708249223168,juliedonahue65,2019-02-25 05:55:22+00:00,en,"@RealCandaceO @JussieSmollett Regina King, spike Lee, mahershala Ali And other talents that was not white won Oscars tonight. White privileged? Not tonight!!!",neutral,0.4682844579219818
1099904461382782978,pansexualbruja,2019-02-25 05:30:33+00:00,en,"Regina King, Into the Verse,  and Black Panther won tonight and that's going to help me sleep tonight. https://t.co/Hx8pIMdCyg",positive,0.9718450903892517
1099916421373382657,DetBlkAttorney,2019-02-25 06:18:04+00:00,en,Regina King joins Viola Davis and Halle Berry as Black actresses who has an Oscar and Primetime Emmy! #Oscars #ifbealestreetcouldtalk #reginaking #227 https://t.co/nHM66p9D14,neutral,0.5025272369384766
1099908094077788161,lavida_id,2019-02-25 05:44:59+00:00,en,"#Oscars Black Panther, Roma Bohemian Rhapsody, Vice ,Free Solo,  Regina King https://t.co/hZuR26eP5J",neutral,0.5774334073066711
1099897143752417282,simonwoodwrites,2019-02-25 05:01:28+00:00,en,So happy for #ReginaKing &amp; #OliviaColman on their #Oscars2019 wins. #Oscars,positive,0.9886829257011414
1099941637491474433,minute5072,2019-02-25 07:58:16+00:00,en,"Ignoring the shite from the Oscars (because other folk have already covered it off way better than I ever could), delighted for Olivia Coleman, Regina King, Spiderverse, Black Panther and Bao picking up awards",positive,0.9052090048789978
1099899917495988224,kris_brugman,2019-02-25 05:12:30+00:00,en,"@Itsjdixon what a gentleman, but would we expect any less from #CaptainAmerica aka Steve Rogers?! MASSIVE congrats to @ReginaKing 👏🏻👏🏻",positive,0.9706780910491943
1099922141653487616,FaroeNik,2019-02-25 06:40:48+00:00,en,@AndylovesRush @stephenasmith @ReginaKing And why  Same reason he openly will not talk nhl  #racist,negative,0.8185839056968689
1099900795519143936,BlackMagicNYC,2019-02-25 05:15:59+00:00,en,#BlackHistoryMonth⁠ ⁠ ended on a great note #Oscars⁠ ⁠ winners Congratulations #SpikeLee #ReginaKing #MahershalaAli #RuthCarter #HannahBleacher #PeterRamsey https://t.co/pUCkfGAgSX,positive,0.9756888747215271
1761056092040134838,educationgadfly,2024-02-23 15:51:05+00:00,en,Curious about the impact of charter schools on traditional public schools? Don't miss our breakdown of a new study in Florida on the Education Gadfly Show podcast’s research minute.  https://t.co/Ll96HlD6OK,neutral,0.8788331151008606
1099925883027021824,legendofsteele,2019-02-25 06:55:40+00:00,en,"@ReginaKing has been a favorite actress of mine since Monet in  #HigherLearning “Say I’m sorry, beautiful black queen” 😂😂✊🏾✊🏾 Congrats family!!!",positive,0.9639116525650024
1099900413153824768,ChigoNicson,2019-02-25 05:14:28+00:00,en,#ReginaKing tearfully accepted her award as she dedicates it to her mother. #oscar https://t.co/8wMjEcJ21z,positive,0.9156162738800049
1099938181238218752,sophiemcameron,2019-02-25 07:44:32+00:00,en,"Hardly seen any #Oscars films this year but I'm so pleased for amazing Olivia Colman &amp; amazing Regina King! Also, shouting ""Lady Gaga!"" is the best way to end a speech.",positive,0.9872289896011353
1099911497583489024,gauresh125,2019-02-25 05:58:31+00:00,en,@SkyCinemaUK @ReginaKing @ChrisEvans Our cap is gentlemen,neutral,0.7239924669265747
1099924190411407360,dominique6138,2019-02-25 06:48:57+00:00,en,@BealeStreet @ReginaKing @TheAcademy I was shocked that BealeStreet wasnt nominated for Best Director and Best Film too. It was by far the Best Film of the year.,positive,0.41070646047592163
1099923444118867968,yogi_barrister,2019-02-25 06:45:59+00:00,en,"@MickLaSalle Glenn Close losing though, was the buskin to Regina King's sock.",neutral,0.6467728614807129
1099906500674371585,SEANGUNN256,2019-02-25 05:38:39+00:00,en,Regina King joins Viola Davis and Halle Berry as Black actresses who has an Oscar and Primetime Emmy! #Oscars #ifbealestreetcouldtalk #reginaking #227 https://t.co/f74Cxd7UwO,neutral,0.5055890679359436
1099935249415385089,elidet,2019-02-25 07:32:53+00:00,en,"Regina King wins an Oscar.  ""Look at Chris Evans helping her!""  She won an Oscar.  Look, I love Chris. He's the crush my husband would let me cheat on him with. But SHE won! 👏👏👏👏👏  Congratulations, Regina King!",positive,0.9692487716674805
1099905564744798208,Lindsmiles1,2019-02-25 05:34:56+00:00,en,Congrats @ReginaKing you definitely deserve it!!!,positive,0.9811776876449585
1099900757380235265,ianchaffee,2019-02-25 05:15:50+00:00,en,"But, remember, it is the Meme Award winners tonight who will actually echo in eternity. Congrats, Lady Gaga, Bradley Cooper, Spike Lee, Samuel L. Jackson, Richard E. Grant and The Thicc Knight Chris Evans. https://t.co/8keqerxbC3",positive,0.9712712168693542
1099905679064776704,deelightz,2019-02-25 05:35:23+00:00,en,Regina King Dedicates Oscars Win To James Baldwin https://t.co/sVa6QfGEGV,neutral,0.5199754238128662
1099939205831024640,snarkylicious,2019-02-25 07:48:37+00:00,en,"Regina King won an Oscar &amp; got Captain America to help her, what a night.",positive,0.9501618146896362
1099928852757807104,inoahgirl320,2019-02-25 07:07:28+00:00,en,I am so happy for this woman. My heart is aching. I love you @ReginaKing,positive,0.9859442710876465
1099917928353488896,Barrowboy77,2019-02-25 06:24:04+00:00,en,Also love @ReginaKing.  She's saved #BlackHistoryMonth  #oscars #blackgirlmagic 😍,positive,0.9836605787277222
1099941832493072385,TheFree1_,2019-02-25 07:59:03+00:00,en,Over the moon for Regina King!,positive,0.9889779686927795
1099912297823326209,AniThompson,2019-02-25 06:01:41+00:00,en,Who wouldn’t jump at the chance to help Regina King up the stairs! She’s GORGEOUS!! 😍💛🔥😍 Kudos to Chris Evans for not tripping over himself in the process. I’m sure many a man before him have! 👏🏾 #Oscars #WhosThatLady #NaturalBeauty #Queen https://t.co/BA0M5SwOT4,positive,0.9808298349380493
1099907283612364800,rainbowdreamzzz,2019-02-25 05:41:46+00:00,en,"I’m most excited for Mahershala Ali, Regina King, Alfonso Cuarón, Black Panther, BlacKkKlansman, Green Book, and Bao.   Who were you happy to see win tonight? And why? Discuss. #Oscars2019",positive,0.9820627570152283
1099906488812879873,positiviTeee,2019-02-25 05:38:36+00:00,en,"Yes @ReginaKing it is your season for grace for favor. It is your season to reap what you have sown. Everything is working for you good. And yes, God is leaning in your direction. https://t.co/mIngU1I2mB",positive,0.9745582938194275
1099923879009480705,cherrywoo1106,2019-02-25 06:47:43+00:00,en,@Damon17650242 @ChrisEvans Regina King,neutral,0.8206494450569153
1742181323127808313,getTheConqueror,2024-01-02 13:49:30+00:00,en,Challenge yourself to earn the stunning THE LORD OF THE RINGS medals,positive,0.7903403043746948
1099906175200448512,LoveNLifeKDH,2019-02-25 05:37:22+00:00,en,Yes indeed! One of my favorite actresses that never fails to deliver award winning roles. Congratulations #reginaking She now joins the elite ranks of Black… https://t.co/ghrdrRC4eq,positive,0.984577476978302
1099899818086809600,dicp2dicp,2019-02-25 05:12:06+00:00,en,@ABCNetwork @ReginaKing A LA girl!!!! Proud of you.  From Boys in the Hood to Oscar win!,positive,0.9837391972541809
1099934777824681984,MadeInKrockCity,2019-02-25 07:31:01+00:00,en,Lady Gaga Makes History At The 91st Oscar Awards As Regina King And Black Panther Movie Bag Awards | See Complete Winners List ____________________________ ____________________  Last night it was all about The Oscars and it was the 91st Academy Awards. L… https://t.co/6Jh9Fud0LN https://t.co/daeDj5L4E2,positive,0.8043400645256042
1099938326524551168,jaylclendenin,2019-02-25 07:45:07+00:00,en,Barefoot and full of smiles!   @ReginaKing rocked tonight!   #oscars,positive,0.9864839911460876
1099929356376395777,ThomAtHome,2019-02-25 07:09:28+00:00,en,"Wins for Regina King, Mahershela Ali, ""Into the Spider-verse"", and ""Black Panther"" (x3)… and yet this year's Best Picture goes to the movie about a trailblazing black concert pianist which somehow still stars a white guy?!? #Oscars⁠ #RepresentationMatters",neutral,0.6793240308761597
1099933231837720576,ccjrpic,2019-02-25 07:24:52+00:00,en,"🎊 Congrats to @ReginaKing 🎉👏👏👏💐 #Oscars2019   Look back at her career, Poetic Justice, Southland, and many more ! ✨✨✨",positive,0.9857731461524963
1099905176100458496,MsJessR,2019-02-25 05:33:23+00:00,en,"Regina King got her moment, Olivia Colman got her moment, Black Panther got some well-deserved nods... but what a low to end on.",neutral,0.44209474325180054
1099906892258779137,NazmounS,2019-02-25 05:40:13+00:00,en,@unpackedsparkle @Oprah @ReginaKing Lovely 😊 lovely 😊 lovely 😊,positive,0.9777138829231262
1099899783664168967,YulundaG,2019-02-25 05:11:58+00:00,en,Congratulations to @ReginaKing for becoming the 8th Black Woman to win an Oscar for best supporting actress. #Oscars #Oscars2019 #WearTheDamnLipstick 💋💋💋 https://t.co/9dlXBG18Ud,positive,0.9769813418388367
1099928466487721985,mattgillman1975,2019-02-25 07:05:56+00:00,en,@MarlaGibbs4Real @ReginaKing just win an #Oscars @TheAcademy #227 https://t.co/GTsLoQeZTH,positive,0.8088913559913635
1099925877574504449,Shafner_,2019-02-25 06:55:39+00:00,en,"Rami Malek, Mahershala Ali, Regina King, and Spike Lee ALL walked away with Oscar dubs I’m HYPED",positive,0.965630829334259
1099898050858885121,marives,2019-02-25 05:05:05+00:00,en,@ReginaKing All the time God is good,positive,0.9662598371505737
1099899698398277632,tvsotherworlds,2019-02-25 05:11:37+00:00,en,Watchmen Teaser Reveals First Look At Regina King &amp; New Look At Jeremy Irons https://t.co/dc5wks0BQs,neutral,0.9294748306274414
1099912164259721216,cruiser_bike,2019-02-25 06:01:09+00:00,en,#Oscars #Bohemian Rhapsody #Black Panther #Mahershala Ali #Regina King #Oscar2019 #First Man #Paul Rudd #Roma #Chris Evans https://t.co/idHQLVzJo4,neutral,0.5916919112205505
1099927824083927040,meri_ozeysa,2019-02-25 07:03:23+00:00,en,Olivia Colman &amp; Regina King 🤗 https://t.co/YIBqOiJLPS,positive,0.9122097492218018
1099936938277171200,BKarkouch,2019-02-25 07:39:36+00:00,en,Regina King Wins Oscar for Best Supporting Actress in ‘If Beale Street Could Talk’  https://t.co/EGhGg2DQM5,positive,0.6472521424293518
1099919963576401920,thezoopness,2019-02-25 06:32:09+00:00,en,Regina King has always been the best part of Jerry Maguire. Thank you for coming to my TED talk. #AcademyAwards2019,positive,0.9774856567382812
1099914781774004224,misterzan,2019-02-25 06:11:34+00:00,en,I personally believe my queen @ReginaKing is finally being honored for her brilliant work as my hero Shalika. Like Bette Davis winning for the movie that wasn’t Jezebel. Also Huey &amp; Riley Freeman. Also Beale St. FUCK. I love her so much &amp; I’m so happy. 👏🏽 https://t.co/33XbVh0A1l,positive,0.9750075340270996
1099897677037424641,acceber910,2019-02-25 05:03:35+00:00,en,@Cesar19CA @writtenbytcs @TheAcademy @ReginaKing Why tag Regina?,neutral,0.907781183719635
1099915162062974979,itsboonieman,2019-02-25 06:13:04+00:00,en,@ReginaKing 227 to Beale Street! I cried with you tonight ❤️,positive,0.9370774030685425
1099903559762669569,TameraR13067028,2019-02-25 05:26:58+00:00,en,Congrats  to Regina King and Lady Gaga on their award winning tonight 🏆,positive,0.9783283472061157
1099899783819526146,sidd1975,2019-02-25 05:11:58+00:00,en,Regina King Explains Why She Chose Her Oscars Dress https://t.co/dDGWb8hkS2,neutral,0.9030750393867493
1099936924939227136,pronteaux,2019-02-25 07:39:33+00:00,en,Regina King is absolutely gorgeous,positive,0.9400370717048645
1099914830847201280,best_tracking,2019-02-25 06:11:45+00:00,en,Beautiful day with smiles and love #travel #travelblog #acaelephant #travelcouple #OscarsGreen Book Lady Gaga Bradley Cooper Olivia Colman Rami Malek Bohemian Rhapsody Black Panther Black Panther Roma Regina King https://t.co/mSTjfF7nfU,positive,0.980589747428894
1099916125499019264,abiyeofficial,2019-02-25 06:16:54+00:00,en,"#Oscars2019 : #ReginaKing Bags Another Award, See List - Eventrey https://t.co/2JLzu69tti",neutral,0.8135332465171814
1099933576743792640,7Izpona,2019-02-25 07:26:15+00:00,en,Regina King won an #Oscar for Best Actress in a Supporting Role for 'If Beale Street Could Talk'. Is the film based on a true story? https://t.co/yYfc7QNtx2,positive,0.5893293023109436
1099920239540781058,Keithwo65140234,2019-02-25 06:33:15+00:00,en,@ReginaKing love u on @bigbangtheory #icingonthecake,positive,0.9526833295822144
1099901645822021633,schooliosus,2019-02-25 05:19:22+00:00,en,Regina King,neutral,0.6451670527458191
1099907857061822465,manatweets,2019-02-25 05:44:03+00:00,en,#WhatDoYouThink Regina King wins supporting actress Oscar for 'Beale Street' #BreakingNews #Reuters https://t.co/AstxoFawUF,neutral,0.8871802687644958
1099933134345375750,NorbertinoUno,2019-02-25 07:24:29+00:00,en,"@Oprah @ReginaKing cash for startup,,pleas.",neutral,0.7092289924621582
1099937533943783424,georgiastraight,2019-02-25 07:41:58+00:00,en,If Beale Street Could Talk's Regina King wins the Oscar for Best Supporting Actress https://t.co/0zfjf6xLVX #Oscars #AcademyAwards #ReginaKing https://t.co/9rZLOHDYEc,positive,0.7718037366867065
1099909590941134848,Coffeexaccty,2019-02-25 05:50:56+00:00,en,#Oscars was definitely so #melanin and it was so dope! Congratulations to @ReginaKing 🙌🏾🙌🏾🙌🏾 https://t.co/RHFrtRdIg4,positive,0.9874606728553772
1099909210236772352,kickitoldschool,2019-02-25 05:49:25+00:00,en,"@icecube @ReginaKing You got one brotha here too, Regina. Congratulations! 🍻 #Oscars",positive,0.9750334024429321
1099910278844637184,UnderwoodPodcst,2019-02-25 05:53:40+00:00,en,"History has been made @ #TheOscars!!! @sherylunderwood &amp; the crew will talk about it this week on #SUR. CONGRATS #MahershalaAli, #ReginaKing, #SpikeLee, #RamiMalek, #LadyGaga, #BlackPanther, #Roma, #TheGreenBook &amp; many more. Call 1-855-Sheryl-1. Did you miss having a host? https://t.co/GZI361wSQp",positive,0.9644736647605896
1099913014055264256,dhorton74,2019-02-25 06:04:32+00:00,en,"Chris Evans jumped up to help Regina King to the stage after she won the Oscar for best supporting actress, and it melted viewers' hearts https://t.co/aDDNYOMP7c",positive,0.9069654941558838
1099927598551916545,xxJACKxJILLZxx,2019-02-25 07:02:29+00:00,en,Regina King been that Queen,positive,0.552717924118042
1099907558939262976,KasaCobra,2019-02-25 05:42:52+00:00,en,@Oprah @ReginaKing Yes mom all the time God is good. Just reading my bible and something hit me.? God told Noah to take every animal male and female so the mosquito how did he know which one is male or female since you need a magnifying glass and it wasn't invented yet . Love you mom,positive,0.9306851625442505
1099913714868908033,2samadams3,2019-02-25 06:07:19+00:00,en,how sad is it that Regina King is trending and the descriptor under it is about a man,negative,0.9233617782592773
1099928034877018113,HuffPostEnt,2019-02-25 07:04:13+00:00,en,Chris Evans won people’s hearts Sunday for acting like a true gentleman with Regina King. https://t.co/QMlhPcjl6d,positive,0.9601050615310669
1745713008456917316,Suncrafta,2024-01-12 07:43:09+00:00,en,"😴 Say goodbye to neck pain with our Ergonomic Goose Down Pillow! Unwind in bliss as it effortlessly cradles your head, providing the perfect support for a restful night's sleep. 🌙✨Shop here 👉https://t.co/wb0z7CQdMC https://t.co/ZTtUG3jiTf",positive,0.93264240026474
1099900928591908865,CassAndrews,2019-02-25 05:16:31+00:00,en,@TheAcademy @shaunking @ReginaKing Well deserved sister!!!,positive,0.9520993232727051
