tweet.id,tweet.user.username,tweet.date,tweet.lang,tweet.rawContent,label,score
1226733243212263426,gdlovgren,2020-02-10 05:02:51+00:00,en,"@WayneDupreeShow Brad Pitt has failed in every aspect of his own personal life, as is the case of many Hollywood celebrities, but has the audacity to preach his failed ethics to the common American. What a joke!",negative,0.9180680513381958
1226703756458385409,SaraCarterDC,2020-02-10 03:05:41+00:00,en,"Brad Pitt gets political with #Oscars acceptance speech, jabs Senate for Trump #impeachment acquittal.   “They told me I only have 45 seconds up here, which is 45 seconds more than the Senate gave John Bolton this week,” #BradPitt said.  https://t.co/cWChhALGS6",neutral,0.8324748873710632
1226771897817407488,neufonewhodis,2020-02-10 07:36:27+00:00,en,it kinda blows my mind that this is only Brad Pitt's FIRST acting Oscar,neutral,0.4790855646133423
1226689526199918594,GrahamAllen_1,2020-02-10 02:09:08+00:00,en,"BREAKING:  What’s the first rule of Fight Club?   Obviously,  It’s Brad Pitt taking a jab at the Senate for doing it’s job and ending the Impeachment Dumpster Fire🤷🏼‍♂️  Enjoy your award for pretending to be someone.   Your President has REAL work to do!  RT!   #TheOscars",neutral,0.5480018854141235
1226733240888766464,bookofkatherine,2020-02-10 05:02:50+00:00,en,"Of course, Brad Pitt dedicates his Oscar to his kids, the day after Kate Middleton is name the Children's Princess. As he says, ""They color everything I do."" Kate Middleton is the empress of Sustainable Development, the #rainbowflag. Genius #glamour campaign. https://t.co/c1kyEkF4Uq",positive,0.7972806692123413
1226746806937116674,reachthecrest,2020-02-10 05:56:45+00:00,en,"Brad Pitt wins, calls out Senate  GOP in speech https://t.co/AHrqAnClko Tell the jerk that it was up to the House to call witnesses, and the Senate to sit in judgment of the case as presented by the House.Learn the Constitution brfore speaking.",neutral,0.7054948806762695
1226736329633026048,elaine_peake,2020-02-10 05:15:07+00:00,en,@Variety Thank you for #speakingup #BradPitt. @Oscars2020_,positive,0.9127034544944763
1226750958555815942,Mystica_hyena,2020-02-10 06:13:15+00:00,en,@Dollemore @FoxNews What do you think they'll say about Brad Pitt's speech?,neutral,0.9129869341850281
1226743096307666944,JoshBlumenkranz,2020-02-10 05:42:00+00:00,en,Congrats to these Oscar winners! #BradPitt #LauraDern #TaikaWaititi #oscars #FilmTwitter #film #cinema #wow #love #jojorabbit #OnceUponATimeInHollywood #marriagestory #winner https://t.co/vFXU2Duw9m,positive,0.9807419776916504
1226740133241774080,redhed67,2020-02-10 05:30:14+00:00,en,"😁😁👍👍  #BradPitt gets political in Oscar speech, faults #Senate for no-witness impeachment trial  https://t.co/lhGjkQdfZ5",neutral,0.503939688205719
1226767493114605569,ChochilinoNews,2020-02-10 07:18:57+00:00,en,Watch Brad Pitt Thank His Kids During 2020 Oscars Speech https://t.co/q5eCdellNj,positive,0.7999902367591858
1226734235937099777,Itsy32630827,2020-02-10 05:06:48+00:00,en,#BradPitt #Oscar2020 #TheOscars  Harvey Weinstein must be so proud of him. After all they are besties,positive,0.8693594336509705
1226763463726227456,tewang32,2020-02-10 07:02:56+00:00,en,@yashar I think I remember a group of lesbians in college hosting a Brad Pitt film festival,neutral,0.864433765411377
1226736946220863489,_0gbreadsticks,2020-02-10 05:17:34+00:00,en,Wait Brad Pitt just won his first #Oscar and it was probably the worst movie I’ve seen since Gigli. #Oscar2020,negative,0.9414116144180298
1226760366853627904,hameeduom41,2020-02-10 06:50:38+00:00,en,radiation detector - electromagnetic detector is the best choice for detecting EMF activity around you. #Google #play #store link: https://t.co/6IOoqIPW91  #Oscars #BestPicture #JoaquinPhoenix #Eminem #Joker #Korean #EltonJohn #BongHive #Hollywood #BradPitt,positive,0.7660148739814758
1735790027106337201,UltraEdit,2023-12-15 22:32:46+00:00,en,"Introducing #UltraEdit 2023.2! This update features a revamped macros interface for easier editing, a new plugin architecture with a proof-of-concept feature set, and essential bug fixes.   Upgrade now for an enhanced editing experience!  https://t.co/lMNyy7ghrL https://t.co/cG1HWDnalN",positive,0.9137616753578186
1226751585897910272,myprwirenews,2020-02-10 06:15:44+00:00,en,"#Trending Oscars 2020: Live updates with Brad Pitt and Laura Dern early winners - BBC News https://t.co/JYWiAvtyIh, see more https://t.co/6aeJP9JKlY",neutral,0.7517397403717041
1226746371039952897,CharlesPDavis,2020-02-10 05:55:01+00:00,en,Brad Pitt quips he has more time to give Oscars speech than @AmbJohnBolton had to testify https://t.co/J7hqD0b7Cp,neutral,0.873049795627594
