1635536177926406144	Ktrekfetish	2023-03-14 06:59:46+00:00	en	@NCShangriLa I watched the last ten minutes, I was happy Brendon Frasier won and Michelle Yeoh winning as well, other than that, could care less.
1635536095231512578	enthusiamy	2023-03-14 06:59:26+00:00	en	Sweet dreams, world. May you be lulled to sleep by the delight of suddenly remembering Ke Huy Quan and Michelle Yeoh actually did win Oscars for EEAAO. That really happened.
1759954633185763805	oneminutehacks	2024-02-20 14:54:17+00:00	en	From the bone-chilling anglerfish to the enigmatic depths of the Mariana Trench, explore the haunting tales and unearthly creatures that will send shivers down your spine. Here are.
1635536055599505409	BTKPlazaMarkets	2023-03-14 06:59:17+00:00	en	@joefree215 That was awesome wasnt it? Michelle Yeoh, future Oscar Winner in our Phnom Penh, Cambodia 🇰🇭😍 just back in 2015! Maybe she has been back to visit too?! https://t.co/wZZIh2jDSI
1635535976238833664	screenidle	2023-03-14 06:58:58+00:00	en	Drunken Cate Blanchett demands Michelle Yeoh fight her for Oscar #Oscars #Oscar2023 #Oscars #Oscars2023  https://t.co/4rCyY7jGfT
1635535954927849474	ahkmlog	2023-03-14 06:58:53+00:00	en	‘Isn’t there an Evelyn in all of us?’ — Josephine Teo congratulates Michelle Yeoh on Oscar award win https://t.co/eAnIcDHfCL via @Independentsg
1635535928566620160	ranttatouile	2023-03-14 06:58:46+00:00	en	People in qrt and comments gotta shut the fuck up! People are fighting for women rights here, and the only thing going in your mind is what's in their pants! I bet these are the same people claiming on Michelle Yeoh's win. Fxcking homophobes and transphobes! Fxck off, kindly.
1635502972556955648	HarIsDead16	2023-03-14 04:47:49+00:00	en	Adakah hang bodoh? LGBTQ women consists of women with different race, skin colour, culture and such. We are fighting for ALL WOMEN. You know if you actually read the manifestos presented by the women's march, you'd not tweet shitty things like this.
1760622948795453600	honkaistarrail	2024-02-22 11:09:56+00:00	en	✨Over 100 million downloads across all platforms!✨ 🎁New players can get up to 80 free pulls!🎁 💥Play Honkai: Star Rail now!💥
1635535814099881986	oriental_burden	2023-03-14 06:58:19+00:00	en	how about the michelle yeoh hive go to atlanta and stop cop city
1635535637783924737	AndhraBoxOffice	2023-03-14 06:57:37+00:00	en	#RRR #NTR #MichelleYeoh followed by #TheElephantWhisperers #RamCharan #LadyGaga dominated the Twitter Chatter on the #Oscars Day! https://t.co/4rwTBAopvS
